行政區別,村里別,候選人1＿候選人名稱,候選人1＿黨籍,候選人1_得票數,候選人2＿候選人名稱,候選人2＿黨籍,候選人2_得票數,候選人3＿候選人名稱,候選人3＿黨籍,候選人3_得票數,候選人4＿候選人名稱,候選人4＿黨籍,候選人4_得票數,候選人5＿候選人名稱,候選人5＿黨籍,候選人5_得票數,候選人6＿候選人名稱,候選人6＿黨籍,候選人6_得票數,候選人7＿候選人名稱,候選人7＿黨籍,候選人7_得票數,候選人8＿候選人名稱,候選人8＿黨籍,候選人8_得票數,候選人9＿候選人名稱,候選人9＿黨籍,候選人9_得票數,候選人10＿候選人名稱,候選人10＿黨籍,候選人10_得票數,候選人11＿候選人名稱,候選人11＿黨籍,候選人11_得票數,候選人12＿候選人名稱,候選人12＿黨籍,候選人12_得票數,候選人13＿候選人名稱,候選人13＿黨籍,候選人13_得票數,候選人14＿候選人名稱,候選人14＿黨籍,候選人14_得票數,候選人15＿候選人名稱,候選人15＿黨籍,候選人15_得票數,候選人16＿候選人名稱,候選人16＿黨籍,候選人16_得票數,候選人17＿候選人名稱,候選人17＿黨籍,候選人17_得票數,候選人18＿候選人名稱,候選人18＿黨籍,候選人18_得票數,候選人19＿候選人名稱,候選人19＿黨籍,候選人19_得票數,候選人20＿候選人名稱,候選人20＿黨籍,候選人20_得票數,候選人21＿候選人名稱,候選人21＿黨籍,候選人21_得票數,候選人22＿候選人名稱,候選人22＿黨籍,候選人22_得票數,候選人23＿候選人名稱,候選人23＿黨籍,候選人23_得票數,有效票數A,無效票數B,投票數C,選舉人數G,投票率H
新城鄉,北埔村,傅崐萁,中國國民黨,1678,周玉梅,無黨籍及未經政黨推薦,18,張美慧,民主進步黨,1116,許願神,無黨籍及未經政黨推薦,158,吳建智咖啡哥,無黨籍及未經政黨推薦,10,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,294,陳國榮,無黨籍及未經政黨推薦,14,陳政宗,無黨籍及未經政黨推薦,22,陳瑩,民主進步黨,86,高美珠,無黨籍及未經政黨推薦,22,黃仁,中國國民黨,44,伍麗華 Saidhai．Tahovecahe,民主進步黨,50,孔文吉,中國國民黨,78,張子孝,無黨籍及未經政黨推薦,40,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,16,林世偉,無黨籍及未經政黨推薦,18,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,12,胡黃廣文,無黨籍及未經政黨推薦,26,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,114,3880,100,3980,6492,61.31
新城鄉,嘉新村,傅崐萁,中國國民黨,502,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,240,許願神,無黨籍及未經政黨推薦,44,吳建智咖啡哥,無黨籍及未經政黨推薦,8,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,324,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,12,陳瑩,民主進步黨,72,高美珠,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,24,伍麗華 Saidhai．Tahovecahe,民主進步黨,12,孔文吉,中國國民黨,52,張子孝,無黨籍及未經政黨推薦,12,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,8,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,12,胡黃廣文,無黨籍及未經政黨推薦,8,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,62,812,40,852,1420,60.0
新城鄉,嘉里村,傅崐萁,中國國民黨,1946,周玉梅,無黨籍及未經政黨推薦,30,張美慧,民主進步黨,1260,許願神,無黨籍及未經政黨推薦,238,吳建智咖啡哥,無黨籍及未經政黨推薦,22,忠仁．達祿斯,無黨籍及未經政黨推薦,10,米甘幹．理佛克,無黨籍及未經政黨推薦,12,鄭天財 Sra‧Kacaw,中國國民黨,440,陳國榮,無黨籍及未經政黨推薦,12,陳政宗,無黨籍及未經政黨推薦,34,陳瑩,民主進步黨,200,高美珠,無黨籍及未經政黨推薦,26,黃仁,中國國民黨,54,伍麗華 Saidhai．Tahovecahe,民主進步黨,38,孔文吉,中國國民黨,102,張子孝,無黨籍及未經政黨推薦,34,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,26,林世偉,無黨籍及未經政黨推薦,26,林果,無黨籍及未經政黨推薦,2,盧縣一,中國國民黨,14,胡黃廣文,無黨籍及未經政黨推薦,20,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,158,1744,78,1822,2964,61.47
新城鄉,大漢村,傅崐萁,中國國民黨,1058,周玉梅,無黨籍及未經政黨推薦,12,張美慧,民主進步黨,666,許願神,無黨籍及未經政黨推薦,110,吳建智咖啡哥,無黨籍及未經政黨推薦,6,忠仁．達祿斯,無黨籍及未經政黨推薦,12,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,664,陳國榮,無黨籍及未經政黨推薦,6,陳政宗,無黨籍及未經政黨推薦,18,陳瑩,民主進步黨,168,高美珠,無黨籍及未經政黨推薦,26,黃仁,中國國民黨,38,伍麗華 Saidhai．Tahovecahe,民主進步黨,22,孔文吉,中國國民黨,54,張子孝,無黨籍及未經政黨推薦,26,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,18,林世偉,無黨籍及未經政黨推薦,8,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,22,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,118,2034,42,2076,3518,59.01
新城鄉,康樂村,傅崐萁,中國國民黨,1264,周玉梅,無黨籍及未經政黨推薦,10,張美慧,民主進步黨,882,許願神,無黨籍及未經政黨推薦,96,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,8,米甘幹．理佛克,無黨籍及未經政黨推薦,10,鄭天財 Sra‧Kacaw,中國國民黨,270,陳國榮,無黨籍及未經政黨推薦,6,陳政宗,無黨籍及未經政黨推薦,20,陳瑩,民主進步黨,86,高美珠,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,38,伍麗華 Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,68,張子孝,無黨籍及未經政黨推薦,38,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,18,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,10,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,90,1028,32,1060,1798,58.95
新城鄉,新城村,傅崐萁,中國國民黨,756,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,532,許願神,無黨籍及未經政黨推薦,50,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,66,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,4,陳瑩,民主進步黨,18,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,14,伍麗華 Saidhai．Tahovecahe,民主進步黨,22,孔文吉,中國國民黨,14,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,6,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,44,4854,134,4988,8378,59.54
新城鄉,新秀村,傅崐萁,中國國民黨,800,周玉梅,無黨籍及未經政黨推薦,12,張美慧,民主進步黨,486,許願神,無黨籍及未經政黨推薦,64,吳建智咖啡哥,無黨籍及未經政黨推薦,14,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,316,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,32,陳瑩,民主進步黨,110,高美珠,無黨籍及未經政黨推薦,14,黃仁,中國國民黨,42,伍麗華 Saidhai．Tahovecahe,民主進步黨,22,孔文吉,中國國民黨,54,張子孝,無黨籍及未經政黨推薦,20,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,12,林世偉,無黨籍及未經政黨推薦,14,林果,無黨籍及未經政黨推薦,2,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,12,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,56,1388,40,1428,2352,60.71
新城鄉,順安村,傅崐萁,中國國民黨,404,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,468,許願神,無黨籍及未經政黨推薦,28,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,34,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,6,陳瑩,民主進步黨,30,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,4,伍麗華 Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,28,張子孝,無黨籍及未經政黨推薦,6,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,8,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,46,726,6,732,1188,61.62
玉里鎮,三民里,傅崐萁,中國國民黨,464,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,302,許願神,無黨籍及未經政黨推薦,16,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,36,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,28,高美珠,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,0,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,6,3240,98,3338,6100,54.72
玉里鎮,中城里,傅崐萁,中國國民黨,3226,周玉梅,無黨籍及未經政黨推薦,48,張美慧,民主進步黨,1932,許願神,無黨籍及未經政黨推薦,198,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,8,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,302,陳國榮,無黨籍及未經政黨推薦,8,陳政宗,無黨籍及未經政黨推薦,14,陳瑩,民主進步黨,88,高美珠,無黨籍及未經政黨推薦,14,黃仁,中國國民黨,48,伍麗華 Saidhai．Tahovecahe,民主進步黨,10,孔文吉,中國國民黨,48,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,16,林世偉,無黨籍及未經政黨推薦,8,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,68,胡黃廣文,無黨籍及未經政黨推薦,8,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,44,1538,36,1574,2848,55.27
玉里鎮,啟模里,傅崐萁,中國國民黨,912,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,474,許願神,無黨籍及未經政黨推薦,56,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,92,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,6,陳瑩,民主進步黨,24,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,24,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,2,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,8,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,16,胡黃廣文,無黨籍及未經政黨推薦,10,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,30,592,18,610,1178,51.78
玉里鎮,國武里,傅崐萁,中國國民黨,740,周玉梅,無黨籍及未經政黨推薦,10,張美慧,民主進步黨,498,許願神,無黨籍及未經政黨推薦,58,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,22,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,4,陳瑩,民主進步黨,8,高美珠,無黨籍及未經政黨推薦,6,黃仁,中國國民黨,12,伍麗華 Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,0,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,2,518,20,538,1028,52.33
玉里鎮,大禹里,傅崐萁,中國國民黨,536,周玉梅,無黨籍及未經政黨推薦,6,張美慧,民主進步黨,270,許願神,無黨籍及未經政黨推薦,42,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,10,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,140,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,46,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,22,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,8,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,6,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,10,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,18,368,14,382,654,58.41
玉里鎮,德武里,傅崐萁,中國國民黨,36,周玉梅,無黨籍及未經政黨推薦,0,張美慧,民主進步黨,2,許願神,無黨籍及未經政黨推薦,4,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,28,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,580,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,18,陳瑩,民主進步黨,70,高美珠,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,34,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,2,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,8,1162,32,1194,1982,60.24
玉里鎮,春日里,傅崐萁,中國國民黨,168,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,132,許願神,無黨籍及未經政黨推薦,12,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,6,鄭天財 Sra‧Kacaw,中國國民黨,382,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,50,陳瑩,民主進步黨,92,高美珠,無黨籍及未經政黨推薦,12,黃仁,中國國民黨,16,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,6,852,10,862,1460,59.04
玉里鎮,東豐里,傅崐萁,中國國民黨,186,周玉梅,無黨籍及未經政黨推薦,14,張美慧,民主進步黨,92,許願神,無黨籍及未經政黨推薦,8,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,144,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,8,陳瑩,民主進步黨,48,高美珠,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,8,伍麗華 Saidhai．Tahovecahe,民主進步黨,6,孔文吉,中國國民黨,10,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,8,428,10,438,760,57.63
玉里鎮,松浦里,傅崐萁,中國國民黨,194,周玉梅,無黨籍及未經政黨推薦,6,張美慧,民主進步黨,96,許願神,無黨籍及未經政黨推薦,8,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,590,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,44,陳瑩,民主進步黨,202,高美珠,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,38,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,2,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,2,1004,14,1018,2248,45.28
玉里鎮,樂合里,傅崐萁,中國國民黨,222,周玉梅,無黨籍及未經政黨推薦,0,張美慧,民主進步黨,104,許願神,無黨籍及未經政黨推薦,10,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,6,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,458,陳國榮,無黨籍及未經政黨推薦,12,陳政宗,無黨籍及未經政黨推薦,34,陳瑩,民主進步黨,52,高美珠,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,42,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,6,784,32,816,1514,53.9
玉里鎮,永昌里,傅崐萁,中國國民黨,530,周玉梅,無黨籍及未經政黨推薦,4,張美慧,民主進步黨,318,許願神,無黨籍及未經政黨推薦,38,吳建智咖啡哥,無黨籍及未經政黨推薦,6,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,122,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,26,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,14,伍麗華 Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,12,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,22,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,30,1204,50,1254,2342,53.54
玉里鎮,泰昌里,傅崐萁,中國國民黨,596,周玉梅,無黨籍及未經政黨推薦,0,張美慧,民主進步黨,286,許願神,無黨籍及未經政黨推薦,16,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,70,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,28,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,18,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,18,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,22,368,20,388,662,58.61
